case_id,timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,activity,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
WF_105_24,2021-07-08T16:34:25.579194,2021-07-08T16:43:22.000544,scheduled,assigned,2834,a_36414,WF_105,WF_105_24,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:52,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:43:22.135000,2021-07-08T16:43:58.291000,start,inProgress,2834,a_36414,WF_105,WF_105_24,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:52,,WF_105_24,8dd35d4f-ba8e-4b55-893f-e9b250d92e25,unloading a empty bucket from slot 4,,,,
WF_105_24,2021-07-08T16:43:59.688000,2021-07-08T16:43:59.688000,complete,success,2834,a_36414,WF_105,WF_105_24,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:52,,WF_105_24,,,200,09:34.1,,
WF_105_24,2021-07-08T16:43:59.687895,2021-07-08T16:44:02.688043,scheduled,assigned,2839,a_36451,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_105,vgr_2,0 days 00:00:40,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:44:02.807000,2021-07-08T16:44:46.135000,start,inProgress,2839,a_36451,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_105,vgr_2,0 days 00:00:40,,WF_105_24,8fe089ae-02b8-4a10-8e60-fc078ac7b9ea,picking up and transporting the workpiece from the high_bay_warehouse to the dm_2_sink,,,,
WF_105_24,2021-07-08T16:44:47.391000,2021-07-08T16:44:47.391000,complete,success,2839,a_36451,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=dm_2_sink_pos&business_key=WF_105,vgr_2,0 days 00:00:40,,WF_105_24,,,200,00:47.7,,
WF_105_24,2021-07-08T16:44:47.421728,2021-07-08T16:44:50.734745,scheduled,assigned,2840,a_36477,WF_105,WF_105_24,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:47,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:44:51.713000,2021-07-08T16:45:29.963000,start,inProgress,2840,a_36477,WF_105,WF_105_24,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:47,,WF_105_24,49ecdade-2814-4a3e-b198-5679db48d648,storing a new empty bucket in slot 4,,,,
WF_105_24,2021-07-08T16:45:31.078000,2021-07-08T16:45:31.078000,complete,success,2840,a_36477,WF_105,WF_105_24,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_105,hbw_2,0 days 00:00:47,,WF_105_24,,,200,00:43.7,,
WF_105_24,2021-07-08T16:44:47.307034,2021-07-08T16:44:54.697850,scheduled,assigned,2841,a_36500,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_105,vgr_1,0 days 00:00:46,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:44:54.885000,2021-07-08T16:45:36.682000,start,inProgress,2841,a_36500,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_105,vgr_1,0 days 00:00:46,,WF_105_24,f50a4d0a-6a05-42a3-b066-4da7ec5d6294,picking up and transporting the workpiece from the dm_2_sink to the oven,,,,
WF_105_24,2021-07-08T16:45:36.728850,2021-07-08T16:45:40.914034,complete,success,2841,a_36500,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_105,vgr_1,0 days 00:00:46,,WF_105_24,,,200,0 days 00:00:53.607000,,
WF_105_24,2021-07-08T16:45:40.791404,2021-07-08T16:45:45.026029,scheduled,assigned,2844,a_36556,WF_105,WF_105_24,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thick&business_key=WF_105,ov_1,0 days 00:03:42,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:45:45.104000,2021-07-08T16:46:11.619000,start,inProgress,2844,a_36556,WF_105,WF_105_24,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thick&business_key=WF_105,ov_1,0 days 00:03:42,,WF_105_24,34b34d08-469e-4ad4-8814-fdb210e5f302,burning the workpiece of size regular and thickness thickfor 15 seconds,,,,
WF_105_24,2021-07-08T16:46:11.744029,2021-07-08T16:46:13.083848,complete,success,2844,a_36556,WF_105,WF_105_24,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thick&business_key=WF_105,ov_1,0 days 00:03:42,,WF_105_24,,,200,0 days 00:00:32.292444,,
WF_105_24,2021-07-08T16:46:17.932064,2021-07-08T16:46:23.010232,scheduled,assigned,2846,a_36573,WF_105,WF_105_24,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_105,wt_1,0 days 00:00:22,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:46:23.057000,2021-07-08T16:46:49.088000,start,inProgress,2846,a_36573,WF_105,WF_105_24,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_105,wt_1,0 days 00:00:22,,WF_105_24,cfd40103-234b-4e16-8f0b-d4aaa2c43fa8,picking up and transporting the workpiece from the oven to the milling_machine,,,,
WF_105_24,2021-07-08T16:46:49.150232,2021-07-08T16:46:52.586816,complete,success,2846,a_36573,WF_105,WF_105_24,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_105,wt_1,0 days 00:00:22,,WF_105_24,,,200,0 days 00:00:34.654752,,
WF_105_24,2021-07-08T16:46:53.344089,2021-07-08T16:46:58.750409,scheduled,assigned,2848,a_36618,WF_105,WF_105_24,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_105,mm_1,0 days 00:00:14,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:46:58.885000,2021-07-08T16:47:13.182000,start,inProgress,2848,a_36618,WF_105,WF_105_24,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_105,mm_1,0 days 00:00:14,,WF_105_24,99b657d3-5c16-49d1-ae95-dce1717b9f6a,"transporting the workpiece from the initial to the mill, deburring it and transporting it to the ejection afterwards",,,,
WF_105_24,2021-07-08T16:47:13.922000,2021-07-08T16:47:13.922000,complete,success,2848,a_36618,WF_105,WF_105_24,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_105,mm_1,0 days 00:00:14,,WF_105_24,,,200,00:20.6,,
WF_105_24,2021-07-08T16:47:13.969076,2021-07-08T16:47:15.453959,scheduled,assigned,2851,a_36630,WF_105,WF_105_24,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_105,sm_1,0 days 00:00:12,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:47:15.588000,2021-07-08T16:47:27.650000,start,inProgress,2851,a_36630,WF_105,WF_105_24,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_105,sm_1,0 days 00:00:12,,WF_105_24,6bc37c4c-d8d2-450d-aefa-cb25ff2d9040,sorting the workpiece which is located at initial without using the nfc reader into the predefined ejection location none,,,,
WF_105_24,2021-07-08T16:47:29.969000,2021-07-08T16:47:29.969000,complete,success,2851,a_36630,WF_105,WF_105_24,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_105,sm_1,0 days 00:00:12,,WF_105_24,,,200,00:16.0,,
WF_105_24,2021-07-08T16:51:16.421821,2021-07-08T16:51:57.812470,scheduled,assigned,2872,a_36833,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_3_pos&end=hw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:41,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:51:57.838000,2021-07-08T16:52:42.026000,start,inProgress,2872,a_36833,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_3_pos&end=hw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:41,,WF_105_24,303482d4-633f-47ae-9640-f6c8ea05b586,picking up and transporting the workpiece from the sink_3 to the human_workstation,,,,
WF_105_24,2021-07-08T16:52:42.844000,2021-07-08T16:52:42.844000,complete,success,2872,a_36833,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_3_pos&end=hw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:41,,WF_105_24,,,200,01:26.4,,
WF_105_24,2021-07-08T16:52:42.860439,2021-07-08T16:52:44.375869,scheduled,assigned,2874,a_36905,WF_105,WF_105_24,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_105,hw_1,0 days 00:01:42,,WF_105_24,,,,,1,
WF_105_24,2021-07-08T16:52:44.432000,2021-07-08T16:52:45.448000,start,inProgress,2874,a_36905,WF_105,WF_105_24,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_105,hw_1,0 days 00:01:42,,WF_105_24,797d2f44-6c9a-4328-b638-03e8e748f6e2,performing a human review of the workpiece,,,1,
WF_105_24,2021-07-08T16:52:46.282000,2021-07-08T16:52:46.282000,complete,success,2874,a_36905,WF_105,WF_105_24,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_105,hw_1,0 days 00:01:42,,WF_105_24,,,200,00:03.4,1,
WF_105_24,2021-07-08T16:52:46.328329,2021-07-08T16:52:48.671904,scheduled,assigned,2878,a_36910,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_105,vgr_1,0 days 00:00:24,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:52:48.760000,2021-07-08T16:53:11.900000,start,inProgress,2878,a_36910,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_105,vgr_1,0 days 00:00:24,,WF_105_24,a5e1c9cc-1ab8-4e8d-947d-3187728f0ecd,picking up and transporting the workpiece from the human_workstation to the waiting_platform,,,,
WF_105_24,2021-07-08T16:53:11.921820,2021-07-08T16:53:13.219000,complete,success,2878,a_36910,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_105,vgr_1,0 days 00:00:24,,WF_105_24,,,200,00:26.9,,
WF_105_24,2021-07-08T16:52:46.312653,2021-07-08T16:52:50.578156,scheduled,assigned,2879,a_36913,WF_105,WF_105_24,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:52:50.760000,2021-07-08T16:53:24.166000,start,inProgress,2879,a_36913,WF_105,WF_105_24,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_24,b2d365a0-db5c-410b-aeb7-3886c2f2f2f4,unloading a empty bucket from slot 2,,,,
WF_105_24,2021-07-08T16:53:25.375000,2021-07-08T16:53:25.375000,complete,success,2879,a_36913,WF_105,WF_105_24,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_24,,,200,00:39.1,,
WF_105_24,2021-07-08T16:53:13.235304,2021-07-08T16:53:30.094660,scheduled,assigned,2883,a_36945,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:15,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:53:30.275000,2021-07-08T16:53:49.557000,start,inProgress,2883,a_36945,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:15,,WF_105_24,dd709eea-8555-42ae-aa2f-4fcc82fd4489,picking up and transporting the workpiece from the waiting_platform to the high_bay_warehouse,,,,
WF_105_24,2021-07-08T16:53:52.048000,2021-07-08T16:53:52.048000,complete,success,2883,a_36945,WF_105,WF_105_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_105,vgr_1,0 days 00:00:15,,WF_105_24,,,200,00:38.8,,
WF_105_24,2021-07-08T16:53:52.063154,2021-07-08T16:53:53.656681,scheduled,assigned,2885,a_36998,WF_105,WF_105_24,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_24,,,,,,
WF_105_24,2021-07-08T16:53:54.416000,2021-07-08T16:54:24.885000,start,inProgress,2885,a_36998,WF_105,WF_105_24,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_24,d66358cb-9876-445c-bb6b-777371c07cf8,storing a new full bucket in slot 2,,,,
WF_105_24,2021-07-08T16:54:25.657000,2021-07-08T16:54:25.657000,complete,success,2885,a_36998,WF_105,WF_105_24,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_105,hbw_1,0 days 00:00:46,,WF_105_24,,,200,00:33.6,,
WF_1106_24,2021-07-08T16:34:26.453559,2021-07-08T16:45:32.312456,scheduled,assigned,2843,a_36550,WF_1106,WF_1106_24,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:52,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:45:32.400000,2021-07-08T16:46:05.041000,start,inProgress,2843,a_36550,WF_1106,WF_1106_24,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:52,,WF_1106_24,f77d12ff-e20d-4034-85f5-65018f195e23,unloading a empty bucket from slot 5,,,,
WF_1106_24,2021-07-08T16:46:06.172000,2021-07-08T16:46:06.172000,complete,success,2843,a_36550,WF_1106,WF_1106_24,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:52,,WF_1106_24,,,200,11:39.7,,
WF_1106_24,2021-07-08T16:46:06.203272,2021-07-08T16:46:08.406325,scheduled,assigned,2845,a_36564,WF_1106,WF_1106_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_1106,vgr_2,0 days 00:00:32,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:46:08.432000,2021-07-08T16:46:45.353000,start,inProgress,2845,a_36564,WF_1106,WF_1106_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_1106,vgr_2,0 days 00:00:32,,WF_1106_24,7370d064-adce-4d99-a29b-c1d0a8a6fabf,picking up and transporting the workpiece from the high_bay_warehouse to the oven,,,,
WF_1106_24,2021-07-08T16:46:49.500000,2021-07-08T16:46:49.500000,complete,success,2845,a_36564,WF_1106,WF_1106_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_1106,vgr_2,0 days 00:00:32,,WF_1106_24,,,200,00:43.3,,
WF_1106_24,2021-07-08T16:46:49.515502,2021-07-08T16:46:54.406364,scheduled,assigned,2849,a_36611,WF_1106,WF_1106_24,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thick&business_key=WF_1106,ov_2,0 days 00:03:42,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:46:54.557000,2021-07-08T16:47:26.213000,start,inProgress,2849,a_36611,WF_1106,WF_1106_24,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thick&business_key=WF_1106,ov_2,0 days 00:03:42,,WF_1106_24,52d931e3-42a0-4106-a8e5-9a889979430b,burning the workpiece of size middle and thickness thickfor 20 seconds,,,,
WF_1106_24,2021-07-08T16:47:27.078000,2021-07-08T16:47:27.078000,complete,success,2849,a_36611,WF_1106,WF_1106_24,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thick&business_key=WF_1106,ov_2,0 days 00:03:42,,WF_1106_24,,,200,00:37.6,,
WF_1106_24,2021-07-08T16:46:49.516042,2021-07-08T16:46:53.000734,scheduled,assigned,2850,a_36605,WF_1106,WF_1106_24,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:47,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:46:53.885000,2021-07-08T16:47:28.275000,start,inProgress,2850,a_36605,WF_1106,WF_1106_24,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:47,,WF_1106_24,2ce3ff5e-50dc-4d26-bcb2-7f1e57c02e3c,storing a new empty bucket in slot 5,,,,
WF_1106_24,2021-07-08T16:47:29.563000,2021-07-08T16:47:29.563000,complete,success,2850,a_36605,WF_1106,WF_1106_24,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_1106,hbw_2,0 days 00:00:47,,WF_1106_24,,,200,00:40.0,,
WF_1106_24,2021-07-08T16:47:27.109624,2021-07-08T16:47:31.250248,scheduled,assigned,2853,a_36641,WF_1106,WF_1106_24,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_1106,wt_2,0 days 00:00:27,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:47:31.307000,2021-07-08T16:48:00.744000,start,inProgress,2853,a_36641,WF_1106,WF_1106_24,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_1106,wt_2,0 days 00:00:27,,WF_1106_24,22c0a294-bf01-4131-8666-bdf3e54cbec2,picking up and transporting the workpiece from the oven to the milling_machine,,,,
WF_1106_24,2021-07-08T16:48:04.485000,2021-07-08T16:48:04.485000,complete,success,2853,a_36641,WF_1106,WF_1106_24,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_1106,wt_2,0 days 00:00:27,,WF_1106_24,,,200,00:37.4,,
WF_1106_24,2021-07-08T16:48:04.500313,2021-07-08T16:48:08.312735,scheduled,assigned,2855,a_36661,WF_1106,WF_1106_24,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&business_key=WF_1106,mm_2,0 days 00:00:14,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:48:08.370000,2021-07-08T16:48:23.291000,start,inProgress,2855,a_36661,WF_1106,WF_1106_24,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&business_key=WF_1106,mm_2,0 days 00:00:14,,WF_1106_24,ce1b9ddd-933d-418a-a401-a3216a426b55,"transporting the workpiece from the initial to the mill, milling it and transporting it to the ejection afterwards",,,,
WF_1106_24,2021-07-08T16:48:24.578000,2021-07-08T16:48:24.578000,complete,success,2855,a_36661,WF_1106,WF_1106_24,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&business_key=WF_1106,mm_2,0 days 00:00:14,,WF_1106_24,,,200,00:20.1,,
WF_1106_24,2021-07-08T16:48:24.578346,2021-07-08T16:48:26.766124,scheduled,assigned,2856,a_36673,WF_1106,WF_1106_24,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_2&start=sm_2_lb_1_pos&end=sm_2_corner_pos&business_key=WF_1106,sm_2,0 days 00:00:15,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:48:26.916000,2021-07-08T16:48:41.994000,start,inProgress,2856,a_36673,WF_1106,WF_1106_24,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_2&start=sm_2_lb_1_pos&end=sm_2_corner_pos&business_key=WF_1106,sm_2,0 days 00:00:15,,WF_1106_24,b7677727-5302-442c-b0d7-f6fd088afe77,transporting the workpiece to the corner,,,,
WF_1106_24,2021-07-08T16:48:43.219000,2021-07-08T16:48:43.219000,complete,success,2856,a_36673,WF_1106,WF_1106_24,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_2&start=sm_2_lb_1_pos&end=sm_2_corner_pos&business_key=WF_1106,sm_2,0 days 00:00:15,,WF_1106_24,,,200,00:18.6,,
WF_1106_24,2021-07-08T16:48:43.265614,2021-07-08T16:48:46.046902,scheduled,assigned,2860,a_36680,WF_1106,WF_1106_24,/dm/drill,http://136.199.130.208:5000/dm/drill?resource=dm_2&start=sm_2_corner_pos&end=dm_2_sink_pos&quantity=8&size=45&business_key=WF_1106,dm_2,0 days 00:00:42,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:48:46.119000,2021-07-08T16:49:13.900000,start,inProgress,2860,a_36680,WF_1106,WF_1106_24,/dm/drill,http://136.199.130.208:5000/dm/drill?resource=dm_2&start=sm_2_corner_pos&end=dm_2_sink_pos&quantity=8&size=45&business_key=WF_1106,dm_2,0 days 00:00:42,,WF_1106_24,d85d1aa1-f96d-476c-a147-5601c80c6134,"transporting the workpiece from the corner to the mill or drill, drilling 8 holes in size 45 and transporting it to the dm_2_sink afterwards",,,,
WF_1106_24,2021-07-08T16:49:15.375000,2021-07-08T16:49:15.375000,complete,success,2860,a_36680,WF_1106,WF_1106_24,/dm/drill,http://136.199.130.208:5000/dm/drill?resource=dm_2&start=sm_2_corner_pos&end=dm_2_sink_pos&quantity=8&size=45&business_key=WF_1106,dm_2,0 days 00:00:42,,WF_1106_24,,,200,00:32.1,,
WF_1106_24,2021-07-08T16:49:15.406692,2021-07-08T16:50:01.391506,scheduled,assigned,2863,a_36778,WF_1106,WF_1106_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=hw_1_pos&business_key=WF_1106,vgr_1,0 days 00:00:42,,WF_1106_24,,,,,,
WF_1106_24,2021-07-08T16:50:01.526000,2021-07-08T16:50:39.619000,start,inProgress,2863,a_36778,WF_1106,WF_1106_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=hw_1_pos&business_key=WF_1106,vgr_1,0 days 00:00:42,,WF_1106_24,d965001e-5ce4-4ffb-ba5d-183f5480cab9,picking up and transporting the workpiece from the dm_2_sink to the human_workstation,,,,
WF_1106_24,2021-07-08T16:50:40.329000,2021-07-08T16:50:40.329000,complete,success,2863,a_36778,WF_1106,WF_1106_24,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=hw_1_pos&business_key=WF_1106,vgr_1,0 days 00:00:42,,WF_1106_24,,,200,01:24.9,,
WF_1106_24,2021-07-08T16:50:40.360119,2021-07-08T16:50:41.828656,scheduled,assigned,2865,a_36787,WF_1106,WF_1106_24,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_1106,hw_1,0 days 00:01:42,,WF_1106_24,,,,,1,
WF_1106_24,2021-07-08T16:50:41.870000,2021-07-08T16:50:42.963000,start,inProgress,2865,a_36787,WF_1106,WF_1106_24,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_1106,hw_1,0 days 00:01:42,,WF_1106_24,329232e5-27ba-49ae-a2ab-24a2e5b61add,,,,1,
WF_1106_24,2021-07-08T16:50:45.969000,2021-07-08T16:50:45.969000,complete,success,2865,a_36787,WF_1106,WF_1106_24,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_1106,hw_1,0 days 00:01:42,,WF_1106_24,,,200,00:05.6,1,
